GENE	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	BH34A_S98	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH34B_S99	BFH38A_S156	BH49_S110	BFH30_S148
VanC4XY_1_EU151752	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
VanC4XY_2_EU151753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2XY_2_EU151755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC4XY_3_EU151756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2XY_3_EU151757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2XY_4_EU151758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC3XY_2_EU151759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2XY_5_EU151760	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_6_DQ172830	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	33	0	0
VanHDX_7_AB242319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_3_AF175293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_4_AY082011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
VanHDX_5_AY489045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_1_AF130997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_2_EU999036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
VanHFX_1_AF155139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanE_1_AF136925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanEXY_1_FJ872411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanGXY_1_AY271782	0	0	0	0	0	0	0	45	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	14	0	0	0	0	0	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	1	0	0	0	0	0	1	3	0	0	0	0	4	0	0	1	0	0	0	0
VanG2XY_1_FJ872410	0	0	2	0	0	0	0	58	0	0	0	0	0	29	0	0	0	1	0	0	0	0	3	0	13	0	0	3	5	1	1	0	1	0	0	3	1	0	33	0	0	0	0	0	11	1	1	0	1	2	0	15	0	0	3	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	13	2	0	0	0	0	1	0	1	0	0	0	0	4	0	0	1	1	1	1	12
VanLXY_1_EU250284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHMX_1_FJ349556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanNXY_1_JF802084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHOX_1_KF478993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	150	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	1	0	0	0	0	1
vanXmurFvanWI_1_CP001336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
vanXmurFvanKWI_1_NZAGAF01000127	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
vanXmurFvanKWI_2_AP008230	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ere(A)_6_DQ157752	88	3	30	25	1966	162	462	36	43	1	1	51	139	21	815	1219	42	749	14	4	160	21	29	3	184	6	1	342	0	6	621	3	6	1	205	686	1	46	92	52	52	302	44	235	96	66	197	70	100	9	266	31	27	200	12	1	1	4	166	51	15	0	40	77	112	9	110	49	104	680	135	175	2	0	0	66	2	104	1	66	1369	26	56	363	682	62	509	153	437	23	114	4	379	67	1099	70
ere(D)_1_KP265721	10	1	47	3	129	1	102	73	21	6	1	27	214	18	97	322	331	12	8	1	166	15	98	2	118	24	1	85	0	8	133	0	12	0	54	129	0	67	36	90	131	22	33	58	99	28	43	155	3	3	0	86	18	97	4	1	1	2	48	131	6	1	18	2	81	0	24	246	380	76	3	45	0	56	1	27	10	375	7	8	188	24	139	65	29	113	132	30	178	6	43	0	101	61	318	27
erm(A)_1_X03216	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
erm(A)_2_AF002716	4	0	19	0	3	0	49	2	1	1	0	0	2	6	30	4	11	6	1	0	1	1	2	0	3	0	0	4	0	0	2	0	0	1	7	0	2	1	56	3	0	2	20	9	228	109	3	2	2	2	5	249	10	7	0	0	0	0	0	0	2	0	7	15	7	0	19	1	2	0	13	4	0	3	0	28	0	65	4	0	9	15	0	0	0	0	5	1	2	10	5	0	9	130	5	59
erm(A)_3_EU348758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
erm(B)_1_JN899585	0	0	4	2	0	0	2	21	1	38	0	0	1	6	2	3	4	0	0	0	0	0	1	1	33	0	0	7	5	0	1	0	2	7	0	7	22	0	96	0	0	0	1	0	42	59	1	0	0	0	1	159	0	0	13	0	25	0	2	2	0	0	4	6	39	0	3	3	0	1	1	0	0	4	0	5	11	1	146	0	2	8	3	4	0	0	0	11	16	2	1	0	4	70	6	62
erm(B)_2_K00551	1	0	7	0	1	1	0	9	0	19	0	0	0	1	1	1	3	1	1	0	0	0	0	0	18	0	0	0	0	0	0	0	0	7	0	2	5	0	27	0	1	0	0	0	19	29	0	1	0	0	0	66	0	1	5	0	15	0	1	0	0	0	0	0	7	0	6	1	0	0	0	0	0	2	0	0	2	1	55	0	1	2	0	1	0	0	0	0	9	1	2	0	3	19	2	21
erm(B)_6_AF242872	1	0	2	1	0	0	4	6	3	24	1	0	0	1	2	0	1	0	0	0	0	0	0	0	33	0	0	6	13	0	1	0	0	9	0	2	22	1	33	2	1	1	1	0	26	37	3	1	2	0	2	140	1	0	13	0	18	0	0	1	0	0	1	3	20	3	9	3	0	0	0	0	0	9	0	1	5	0	120	1	1	7	1	4	1	0	0	1	11	2	0	7	3	55	1	11
erm(B)_7_AF368302	0	0	2	2	1	0	3	9	0	11	0	0	0	2	2	0	3	1	0	0	0	0	1	0	22	0	0	1	14	0	1	0	0	5	1	3	7	0	28	8	0	0	3	1	21	34	0	0	0	1	1	102	0	2	7	0	19	0	0	1	1	0	7	1	16	0	17	0	0	0	0	2	0	4	0	2	11	0	68	0	1	5	1	3	0	0	1	3	13	2	0	1	5	17	5	11
erm(B)_9_AF299292	0	1	3	0	1	0	0	12	2	35	0	0	0	4	3	2	7	1	2	0	0	0	1	0	25	1	0	5	5	0	1	0	0	10	2	5	24	1	38	0	0	0	3	2	44	41	0	0	0	0	0	133	0	1	20	0	31	0	0	1	0	0	3	5	37	0	12	1	0	0	0	0	0	7	0	0	10	0	141	0	0	4	3	2	0	0	0	0	29	1	3	1	0	62	5	31
erm(B)_10_U86375	0	0	3	1	0	0	3	21	0	86	0	0	2	10	1	0	4	0	1	0	0	0	1	0	65	0	0	1	5	0	1	0	0	7	2	9	53	0	81	0	1	0	1	0	51	95	0	0	0	0	1	180	0	0	24	0	25	0	0	0	0	0	1	4	63	0	9	3	0	0	1	0	0	10	0	0	9	1	266	0	2	12	0	5	0	0	1	3	23	1	1	0	3	105	6	63
erm(B)_11_M19270	0	0	0	2	0	0	1	10	2	25	0	0	0	3	0	0	2	0	0	0	0	0	1	0	11	0	0	0	1	0	0	0	0	3	0	6	13	0	22	0	0	0	0	0	26	23	1	0	0	0	0	90	0	0	7	0	10	1	1	0	0	0	0	2	23	0	3	1	0	0	0	0	0	2	0	0	3	0	82	1	0	3	0	0	0	0	0	22	4	3	1	0	3	36	2	14
erm(B)_12_U18931	0	0	5	1	0	0	2	12	4	30	0	1	0	5	2	1	1	1	0	0	0	0	0	1	37	0	0	3	2	0	3	0	0	31	2	7	15	1	53	2	0	0	2	0	72	30	4	0	0	1	2	207	2	0	22	0	54	0	0	0	0	0	0	8	25	0	5	2	0	0	2	0	0	10	0	1	14	2	153	0	1	7	1	2	0	0	1	1	12	2	0	2	8	37	3	24
erm(B)_15_U48430	1	0	1	0	0	0	0	5	2	5	0	0	0	1	2	0	4	0	0	0	0	0	0	0	19	0	0	3	5	0	3	0	0	1	1	3	4	0	19	3	0	0	0	0	17	16	1	0	0	0	1	74	2	0	3	0	15	0	0	2	0	0	3	1	12	1	8	2	0	0	0	1	0	4	0	1	8	0	51	0	3	0	0	0	0	0	0	1	11	2	2	0	2	16	4	14
erm(B)_18_X66468	5	0	8	2	1	1	10	74	6	162	0	1	4	17	12	1	8	0	0	1	0	0	0	0	115	1	1	6	12	0	4	1	6	10	1	12	83	0	143	11	6	0	5	1	145	187	2	2	2	1	2	448	0	0	40	0	60	0	0	6	0	1	4	7	72	0	22	2	0	1	0	2	0	29	0	4	28	3	508	3	0	25	4	11	2	1	1	20	65	6	1	9	13	207	5	113
erm(B)_20_AF109075	0	0	11	0	1	0	1	6	9	5	0	0	0	0	0	1	1	1	0	0	0	0	1	0	4	0	0	3	3	0	0	1	0	1	0	2	4	0	15	2	0	0	0	0	32	11	0	0	1	0	1	153	0	0	1	0	14	0	0	1	0	0	1	2	4	1	1	1	0	0	0	1	0	1	0	1	0	1	29	1	0	1	1	1	0	0	0	1	3	2	0	54	3	14	0	8
erm(B)_21_U35228	0	0	0	1	0	0	3	25	0	71	1	0	0	9	0	2	1	0	3	0	0	0	0	0	61	0	0	3	5	2	2	0	0	5	1	11	51	0	73	2	2	0	1	0	67	95	2	1	0	0	0	181	1	0	17	1	26	0	0	0	1	0	2	4	39	0	5	1	1	0	0	1	0	11	0	3	12	1	255	0	1	5	3	5	0	0	0	3	21	1	0	0	5	103	5	51
erm(C)_1_V01278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(C)_2_M19652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
erm(C)_3_M17990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	1	1
erm(C)_9_Y09001	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
erm(C)_10_Y09002	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0
erm(C)_12_Y09003	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	13	0	0	0	0	0	25	70	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	5	0	4	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	110	0	8
erm(C)_13_M13761	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1
erm(C)_14_M12730	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
erm(C)_15_U82607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
erm(C)_16_AF019140	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0
erm(D)_1_M29832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(D)_2_L08389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(D)_3_M77505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(E)_1_X51891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(E)_2_M11200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(F)_3_M17808	44	2	9	15	101	3	322	113	61	137	1	31	321	33	138	431	175	56	24	0	116	10	10	2	117	238	1	208	8	10	246	4	1	2312	23	152	12	37	208	102	77	5	93	133	248	96	82	68	135	82	49	305	12	174	152	3	312	1	6	122	7	2	103	114	144	4	111	127	14	6	51	34	1	28	5	18	135	761	74	7	322	168	133	77	87	185	186	7	113	130	265	4	207	114	246	172
erm(F)_4_M62487	12	0	5	0	7	0	17	5	3	11	0	4	71	5	8	26	17	6	3	0	14	0	2	0	4	80	0	14	0	0	9	1	1	215	4	10	0	11	24	12	6	0	8	3	32	14	5	7	9	9	12	32	1	9	9	0	21	2	1	6	1	0	14	42	9	0	6	23	3	0	9	3	0	3	0	8	5	149	21	2	17	21	14	2	21	16	10	0	8	29	38	0	17	14	21	10
erm(G)_1_M15332	14	0	3	1	14	2	80	7	2	6	0	4	7	1	83	18	2	6	13	0	3	0	1	0	13	2	1	41	1	0	48	0	0	0	0	5	12	0	31	45	38	1	36	51	58	14	13	1	26	2	43	51	1	19	16	0	1	0	0	31	2	0	74	26	39	0	24	2	2	0	20	0	0	0	1	99	19	29	5	0	11	143	42	3	23	3	33	0	5	15	63	0	39	21	11	56
erm(G)_2_L42817	5	0	1	0	3	0	19	2	2	2	0	2	1	3	26	5	1	3	3	0	1	1	1	0	7	2	0	11	1	0	10	0	1	0	1	5	6	0	13	6	11	0	8	17	28	11	5	1	6	1	19	19	1	3	30	0	0	0	1	13	0	0	52	7	45	0	10	1	1	0	11	2	0	0	0	31	17	10	2	0	4	42	9	1	9	2	7	0	7	6	14	0	12	18	0	13
erm(H)_1_M16503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
